store,date,isholiday,weekly_sales,size,fuel_price,cpi,unemployment
27,2010-11-05,False,23416.805833333332,204184,3.049,136.7862258,8.021
27,2010-12-10,False,29718.523333333334,204184,3.255,136.5255714,8.021
27,2011-12-16,False,30218.080273972602,204184,3.611,140.4700795,7.906
27,2010-12-17,False,32640.254999999997,204184,3.301,136.5292811,8.021
27,2011-12-02,False,25096.176944444444,204184,3.666,140.4307857,7.906
27,2011-12-23,False,37520.818493150684,204184,3.587,140.528765,7.906
27,2010-12-24,False,43354.395492957745,204184,3.309,136.597273,8.021
27,2010-12-03,False,26171.43986111111,204184,3.2,136.6075714,8.021
27,2011-12-30,True,22305.467567567568,204184,3.566,140.5874505,7.906
27,2010-12-31,True,20295.25352112676,204184,3.336,136.665265,8.021
27,2011-12-09,False,27981.471944444445,204184,3.627,140.4397857,7.906
27,2012-02-10,True,22938.963194444445,204184,3.826,141.1199827,8.009
27,2011-02-11,True,23045.41929577465,204184,3.416,137.1378318,7.827
27,2010-02-12,True,24241.14888888889,204184,2.94,135.4113076,8.237
27,2012-02-17,False,22003.03506849315,204184,3.874,141.2140357,8.009
27,2011-02-18,False,24075.566056338026,204184,3.42,137.2511849,7.827
27,2010-02-19,False,27395.35676056338,204184,2.909,135.4657781,8.237
27,2012-02-24,False,22583.594383561645,204184,3.917,141.3007857,8.009
27,2011-02-25,False,23787.82690140845,204184,3.452,137.3764439,7.827
27,2010-02-26,False,19053.89410958904,204184,2.91,135.5195191,8.237
27,2012-02-03,False,21725.639166666668,204184,3.796,141.0161924,8.009
27,2011-02-04,False,22930.997042253523,204184,3.4,137.0542431,7.827
27,2010-02-05,False,26775.56842857143,204184,2.954,135.3524608,8.237
27,2011-03-11,False,22406.385694444445,204184,3.752,137.6269617,7.827
27,2010-03-12,False,27501.615999999998,204184,2.938,135.6270013,8.237
27,2012-03-16,False,23042.02915492958,204184,4.021,141.55478,8.009
27,2011-03-18,False,22880.83394366197,204184,3.796,137.7398929,7.827
27,2010-03-19,False,23619.832916666666,204184,2.96,135.6682247,8.237
27,2012-03-02,False,20396.257972972973,204184,3.983,141.3875357,8.009
27,2012-03-23,False,22511.6575,204184,4.054,141.6269332,8.009
27,2011-03-25,False,21896.49408450704,204184,3.789,137.8478929,7.827
27,2010-03-26,False,25869.223098591552,204184,2.963,135.7073618,8.237
27,2012-03-30,False,22130.056712328766,204184,4.098,141.6990864,8.009
27,2011-03-04,False,23001.81486111111,204184,3.605,137.5017028,7.827
27,2010-03-05,False,18767.567428571427,204184,2.919,135.5732602,8.237
27,2012-03-09,False,22638.639577464786,204184,4.021,141.4742857,8.009
27,2011-04-01,False,22941.80676056338,204184,3.811,137.9558929,7.725
27,2012-04-13,False,22302.773108108107,204184,4.187,141.8433929,8.253
27,2011-04-15,False,24326.41704225352,204184,3.981,138.1646952,7.725
27,2010-04-16,False,26161.985352112675,204184,3.01,135.82725,8.058
27,2010-04-02,False,28527.124583333334,204184,2.957,135.7464988,8.058
27,2012-04-20,False,22777.770416666666,204184,4.17,141.9015262,8.253
27,2011-04-22,False,27065.57014084507,204184,4.061,138.2475036,7.725
27,2010-04-23,False,26431.506714285715,204184,3.021,135.8721667,8.058
27,2012-04-27,False,22049.27943661972,204184,4.163,141.9596595,8.253
27,2011-04-29,False,22806.59222222222,204184,4.117,138.3303119,7.725
27,2010-04-30,False,25798.357714285714,204184,3.042,135.9170833,8.058
27,2012-04-06,False,26013.88136986301,204184,4.143,141.7712396,8.253
27,2011-04-08,False,23470.058055555553,204184,3.895,138.0638929,7.725
27,2010-04-09,False,27546.677887323942,204184,2.992,135.7856359,8.058
27,2012-05-11,False,23918.661571428573,204184,4.055,142.0759262,8.253
27,2011-05-13,False,23831.693513513514,204184,4.211,138.4959286,7.725
27,2010-05-14,False,25589.8025,204184,3.112,136.010394,8.058
27,2012-05-18,False,23710.53916666667,204184,4.029,142.0970115,8.253
27,2011-05-20,False,24299.557183098594,204184,4.202,138.587106,7.725
27,2010-05-21,False,25867.54338028169,204184,3.096,136.0796521,8.058
27,2012-05-25,False,25618.404647887324,204184,3.979,142.1032776,8.253
27,2011-05-27,False,25287.821805555555,204184,4.134,138.6782834,7.725
27,2010-05-28,False,28035.266714285714,204184,3.046,136.1489101,8.058
27,2012-05-04,False,23185.950694444444,204184,4.124,142.0177929,8.253
27,2011-05-06,False,24069.06794520548,204184,4.192,138.4131202,7.725
27,2010-05-07,False,27316.321690140845,204184,3.095,135.962,8.058
27,2012-06-01,False,26769.557746478873,204184,3.915,142.1095438,8.253
27,2011-06-10,False,25248.815416666665,204184,4.025,138.8606382,7.725
27,2010-06-11,False,26768.756142857143,204184,2.972,136.2874263,8.058
27,2012-06-15,False,24631.952222222222,204184,3.786,142.1292548,8.253
27,2011-06-17,False,25559.71957746479,204184,3.989,139.0028333,7.725
27,2010-06-18,False,26210.864861111113,204184,2.942,136.3243393,8.058
27,2012-06-22,False,25885.701267605633,204184,3.722,142.1606464,8.253
27,2011-06-24,False,25513.45281690141,204184,3.964,139.1832917,7.725
27,2010-06-25,False,26521.959594594595,204184,2.958,136.3483143,8.058
27,2012-06-29,False,25951.48338028169,204184,3.667,142.1920381,8.253
27,2011-06-03,False,28925.464929577465,204184,4.069,138.7694608,7.725
27,2010-06-04,False,29198.628028169016,204184,3.006,136.2181682,8.058
27,2012-06-08,False,24855.72267605634,204184,3.871,142.1158099,8.253
27,2011-07-01,False,27083.11013888889,204184,3.916,139.36375,7.85
27,2012-07-13,False,24730.838450704225,204184,3.689,142.2548214,8.239
27,2011-07-15,False,24474.385972222222,204184,3.915,139.7006325,7.85
27,2010-07-16,False,26488.614647887323,204184,2.933,136.4179827,7.982
27,2010-07-02,False,28118.806944444445,204184,2.958,136.3722893,7.982
27,2012-07-20,False,24727.338,204184,3.732,142.2337569,8.239
27,2011-07-22,False,24716.611971830986,204184,3.972,139.7969712,7.85
27,2010-07-23,False,25114.593194444446,204184,2.924,136.4366924,7.982
27,2012-07-27,False,22581.718194444446,204184,3.82,142.2126924,8.239
27,2011-07-29,False,23902.45287671233,204184,4.004,139.8933099,7.85
27,2010-07-30,False,25229.02125,204184,2.932,136.4554021,7.982
27,2012-07-06,False,29045.421408450704,204184,3.646,142.2234298,8.239
27,2011-07-08,False,27778.545416666668,204184,3.886,139.5442083,7.85
27,2010-07-09,False,29847.366338028165,204184,2.94,136.3962643,7.982
27,2012-08-10,False,24232.91915492958,204184,3.863,142.1705634,8.239
27,2011-08-12,False,24422.749444444446,204184,3.995,140.0859873,7.85
27,2010-08-13,False,26259.663661971834,204184,2.923,136.4928214,7.982
27,2012-08-17,False,24101.93875,204184,3.963,142.2157385,8.239
27,2011-08-19,False,24409.66082191781,204184,3.942,140.1289205,7.85
27,2010-08-20,False,27279.978309859154,204184,2.913,136.5249182,7.982
27,2012-08-24,False,24389.63506849315,204184,3.997,142.3105933,8.239
27,2011-08-26,False,28255.56638888889,204184,3.906,140.1629528,7.85
27,2010-08-27,False,26347.664929577466,204184,2.885,136.557015,7.982
27,2012-08-03,False,24368.72628571429,204184,3.819,142.1916279,8.239
27,2012-08-31,False,24054.65875,204184,4.026,142.4054482,8.239
27,2011-08-05,False,23935.47301369863,204184,4.02,139.9896486,7.85
27,2010-08-06,False,27257.666857142856,204184,2.942,136.4741118,7.982
27,2010-09-10,True,26950.631126760563,204184,2.837,136.6212085,7.982
27,2012-09-14,False,21105.618055555555,204184,4.088,142.5938833,8.239
27,2011-09-16,False,23053.912857142856,204184,3.937,140.2735,7.85
27,2010-09-17,False,22957.44309859155,204184,2.846,136.6338071,7.982
27,2011-09-02,False,20996.076805555556,204184,3.879,140.196985,7.85
27,2012-09-21,False,21936.419014084506,204184,4.203,142.6798167,8.239
27,2011-09-23,False,22308.45388888889,204184,3.899,140.32725,7.85
27,2010-09-24,False,22180.593194444446,204184,2.837,136.6317821,7.982
27,2012-09-28,False,22009.823285714287,204184,4.158,142.76575,8.239
27,2010-09-03,False,26874.8014084507,204184,2.86,136.5891118,7.982
27,2011-09-30,False,22529.947323943663,204184,3.858,140.381,7.85
27,2012-09-07,True,25568.822638888887,204184,4.076,142.500303,8.239
27,2011-09-09,True,26548.20611111111,204184,3.93,140.2310173,7.85
28,2012-01-13,False,16127.642916666668,206302,3.657,130.244,12.187
28,2011-01-14,False,15468.825492957749,206302,3.312,127.3009355,14.021
28,2012-01-20,False,16136.292571428572,206302,3.66,130.2792258,12.187
28,2011-01-21,False,15423.84442857143,206302,3.223,127.4404839,14.021
28,2012-01-27,False,15735.395555555555,206302,3.675,130.3144516,12.187
28,2011-01-28,False,16112.281285714285,206302,3.342,127.5800323,14.021
28,2012-01-06,False,21247.044492753623,206302,3.599,130.1575161,12.187
28,2011-01-07,False,20041.463857142855,206302,3.287,127.1917742,14.021
28,2010-10-01,False,17186.862999999998,206302,3.001,126.2346,14.313
28,2012-10-12,False,16979.39028169014,206302,4.468,131.1083333,10.199
28,2011-10-14,False,17695.43391304348,206302,3.805,129.7706452,12.89
28,2010-10-15,False,16543.757,206302,2.976,126.3266774,14.313
28,2012-10-19,False,16575.717101449274,206302,4.449,131.1499677,10.199
28,2011-10-21,False,17188.172142857144,206302,3.842,129.7821613,12.89
28,2010-10-22,False,15783.370704225354,206302,3.014,126.3815484,14.313
28,2012-10-26,False,17340.865857142857,206302,4.301,131.1930968,10.199
28,2011-10-28,False,17503.465633802818,206302,3.727,129.7936774,12.89
28,2010-10-29,False,17595.549714285713,206302,3.016,126.4364194,14.313
28,2012-10-05,False,20604.80323943662,206302,3.966,131.0756667,10.199
28,2011-10-07,False,21934.008169014087,206302,3.827,129.6938,12.89
28,2010-10-08,False,18796.786901408454,206302,3.013,126.2791667,14.313
28,2011-11-11,False,19481.31875,206302,3.824,129.8167097,12.89
28,2010-11-12,False,17837.471126760563,206302,3.13,126.5461613,14.313
28,2011-11-18,False,17929.731714285714,206302,3.813,129.8268333,12.89
28,2010-11-19,False,16847.36742857143,206302,3.161,126.6072,14.313
28,2011-11-25,True,26434.77082191781,206302,3.622,129.8364,12.89
28,2010-11-26,True,27282.161971830985,206302,3.162,126.6692667,14.313
28,2011-11-04,False,21897.981527777778,206302,3.828,129.8051935,12.89
28,2010-11-05,False,21452.332285714285,206302,3.129,126.4912903,14.313
28,2010-12-10,False,20363.395694444444,206302,3.203,126.7934,14.313
28,2011-12-16,False,20140.20647887324,206302,3.6,129.8980645,12.89
28,2010-12-17,False,21577.766000000003,206302,3.236,126.8794839,14.313
28,2011-12-02,False,19001.810416666667,206302,3.701,129.8459667,12.89
28,2011-12-23,False,24605.527534246576,206302,3.541,129.9845484,12.89
28,2010-12-24,False,28535.58295774648,206302,3.236,126.9835806,14.313
28,2010-12-03,False,20109.948472222222,206302,3.041,126.7313333,14.313
28,2011-12-30,True,17639.39625,206302,3.428,130.0710323,12.89
28,2010-12-31,True,15359.97985915493,206302,3.148,127.0876774,14.313
28,2011-12-09,False,20096.223287671233,206302,3.644,129.8555333,12.89
28,2012-02-10,True,21547.481506849315,206302,3.722,130.3849032,12.187
28,2011-02-11,True,19680.301126760565,206302,3.381,127.859129,14.021
28,2010-02-12,True,21652.34013888889,206302,2.946,126.4962581,13.975
28,2012-02-17,False,20854.217777777776,206302,3.781,130.4546207,12.187
28,2011-02-18,False,21640.411714285714,206302,3.43,127.99525,14.021
28,2010-02-19,False,20712.505833333333,206302,2.915,126.5262857,13.975
28,2012-02-24,False,18906.970142857142,206302,3.95,130.5502069,12.187
28,2011-02-25,False,18739.955857142857,206302,3.53,128.13,14.021
28,2010-02-26,False,22031.04757142857,206302,2.825,126.5522857,13.975
28,2012-02-03,False,21272.214444444442,206302,3.702,130.3496774,12.187
28,2011-02-04,False,22040.807323943664,206302,3.348,127.7195806,14.021
28,2010-02-05,False,23227.11513888889,206302,2.962,126.4420645,13.975
28,2011-03-11,False,19448.39929577465,206302,3.818,128.3995,14.021
28,2010-03-12,False,18955.38728571429,206302,2.925,126.6042857,13.975
28,2012-03-16,False,18843.31676056338,206302,4.273,130.8261935,12.187
28,2011-03-18,False,18118.502957746477,206302,3.692,128.5121935,14.021
28,2010-03-19,False,17775.269861111112,206302,3.054,126.6066452,13.975
28,2012-03-02,False,20447.050281690143,206302,4.178,130.6457931,12.187
28,2012-03-23,False,17372.277285714285,206302,4.038,130.8966452,12.187
28,2011-03-25,False,16916.33408450704,206302,3.909,128.6160645,14.021
28,2010-03-26,False,17789.55385714286,206302,3.083,126.6050645,13.975
28,2012-03-30,False,17035.550845070426,206302,4.294,130.9670968,12.187
28,2011-03-04,False,23940.79041666667,206302,3.674,128.26475,14.021
28,2010-03-05,False,22339.38125,206302,2.987,126.5782857,13.975
28,2012-03-09,False,23024.165205479454,206302,4.25,130.7413793,12.187
28,2011-04-01,False,18828.71,206302,3.772,128.7199355,13.736
28,2012-04-13,False,18178.661267605632,206302,4.254,131.108,11.627
28,2011-04-15,False,17466.564366197184,206302,3.868,128.9107333,13.736
28,2010-04-16,False,18117.723714285712,206302,3.109,126.5621,14.099
28,2010-04-02,False,20021.658333333333,206302,3.086,126.6034839,14.099
28,2012-04-20,False,16630.94647887324,206302,4.222,131.1173333,11.627
28,2011-04-22,False,18020.166666666668,206302,4.134,128.9553,13.736
28,2010-04-23,False,17280.239027777778,206302,3.05,126.4713333,14.099
28,2012-04-27,False,16720.802285714286,206302,4.193,131.1266667,11.627
28,2011-04-29,False,16977.331944444446,206302,4.151,128.9998667,13.736
28,2010-04-30,False,16717.901690140847,206302,3.105,126.3805667,14.099
28,2012-04-06,False,21966.09563380282,206302,4.121,131.0375484,11.627
28,2011-04-08,False,19925.542253521126,206302,4.003,128.8238065,13.736
28,2010-04-09,False,19469.848028169014,206302,3.09,126.6019032,14.099
28,2012-05-11,False,17563.544166666667,206302,4.186,131.1453333,11.627
28,2011-05-13,False,17652.34225352113,206302,4.202,129.089,13.736
28,2010-05-14,False,17798.553285714286,206302,3.145,126.2085484,14.099
28,2012-05-18,False,17088.879577464788,206302,4.11,131.0983226,11.627
28,2011-05-20,False,16215.243802816902,206302,4.169,129.0756774,13.736
28,2010-05-21,False,17398.91014285714,206302,3.12,126.1843871,14.099
28,2012-05-25,False,16445.920142857143,206302,4.293,131.0287742,11.627
28,2011-05-27,False,16338.647605633803,206302,4.087,129.0623548,13.736
28,2010-05-28,False,16808.40357142857,206302,3.058,126.1602258,14.099
28,2012-05-04,False,20147.622916666664,206302,4.171,131.136,11.627
28,2011-05-06,False,21655.57685714286,206302,4.193,129.0444333,13.736
28,2010-05-07,False,21290.18361111111,206302,3.127,126.2898,14.099
28,2012-06-01,False,18050.448550724635,206302,4.277,130.9592258,11.627
28,2011-06-10,False,19142.469,206302,3.981,129.0357097,13.736
28,2010-06-11,False,19271.35957142857,206302,2.949,126.1119032,14.099
28,2012-06-15,False,17080.01347222222,206302,4.144,130.8295333,11.627
28,2011-06-17,False,18121.478428571427,206302,3.935,129.0432,13.736
28,2010-06-18,False,18371.29072463768,206302,3.043,126.114,14.099
28,2012-06-22,False,16866.73642857143,206302,4.014,130.7929,11.627
28,2011-06-24,False,17518.97594202899,206302,3.898,129.0663,13.736
28,2010-06-25,False,17586.072428571428,206302,3.084,126.1266,14.099
28,2012-06-29,False,16129.028285714285,206302,3.875,130.7562667,11.627
28,2011-06-03,False,20344.626811594204,206302,4.031,129.0490323,13.736
28,2010-06-04,False,22372.145217391306,206302,2.941,126.1360645,14.099
28,2012-06-08,False,20009.55125,206302,4.103,130.8896774,11.627
28,2011-07-01,False,19116.732898550727,206302,3.842,129.0894,13.503
28,2012-07-13,False,16618.521690140846,206302,3.723,130.683,10.926
28,2011-07-15,False,17105.330428571426,206302,3.692,129.1338387,13.503
28,2010-07-16,False,17758.49869565217,206302,3.094,126.1498065,14.18
28,2010-07-02,False,19999.430714285714,206302,3.105,126.1392,14.18
28,2012-07-20,False,16420.392571428572,206302,3.726,130.7012903,10.926
28,2011-07-22,False,16420.711830985914,206302,3.794,129.1507742,13.503
28,2010-07-23,False,17476.593913043478,206302,3.112,126.1283548,14.18
28,2012-07-27,False,16449.78391304348,206302,3.769,130.7195806,10.926
28,2011-07-29,False,15921.861285714287,206302,3.805,129.1677097,13.503
28,2010-07-30,False,16431.495857142858,206302,3.017,126.1069032,14.18
28,2012-07-06,False,20845.326944444445,206302,3.765,130.7196333,10.926
28,2011-07-08,False,21465.52720588235,206302,3.705,129.1125,13.503
28,2010-07-09,False,19147.055285714287,206302,3.1,126.1518,14.18
28,2012-08-10,False,18130.19157142857,206302,3.811,130.7561613,10.926
28,2011-08-12,False,17410.927714285714,206302,3.701,129.2015806,13.503
28,2010-08-13,False,17409.829857142857,206302,3.159,126.064,14.18
28,2012-08-17,False,16678.85084507042,206302,4.002,130.7909677,10.926
28,2011-08-19,False,16901.68647887324,206302,3.743,129.2405806,13.503
28,2010-08-20,False,16609.68888888889,206302,3.041,126.0766452,14.18
28,2012-08-24,False,16891.684366197183,206302,4.055,130.8381613,10.926
28,2011-08-26,False,16429.28887323944,206302,3.74,129.2832581,13.503
28,2010-08-27,False,17022.656,206302,3.129,126.0892903,14.18
28,2012-08-03,False,19664.572857142855,206302,3.76,130.737871,10.926
28,2012-08-31,False,17530.26785714286,206302,4.093,130.8853548,10.926
28,2011-08-05,False,22085.08536231884,206302,3.803,129.1846452,13.503
28,2010-08-06,False,21452.13211267606,206302,3.123,126.0854516,14.18
28,2010-09-10,True,17306.419027777778,206302,3.044,126.1145806,14.18
28,2012-09-14,False,15840.292535211267,206302,4.133,130.9776667,10.926
28,2011-09-16,False,16100.168055555558,206302,3.918,129.4306,13.503
28,2010-09-17,False,16568.74785714286,206302,3.028,126.1454667,14.18
28,2011-09-02,False,20983.87842857143,206302,3.798,129.3259355,13.503
28,2012-09-21,False,16219.145571428571,206302,4.125,131.0103333,10.926
28,2011-09-23,False,15621.210140845069,206302,3.789,129.5183333,13.503
28,2010-09-24,False,15659.115633802816,206302,2.939,126.1900333,14.18
28,2012-09-28,False,16135.837285714288,206302,3.966,131.043,10.926
28,2010-09-03,False,21456.488873239436,206302,3.087,126.1019355,14.18
28,2011-09-30,False,15784.954366197184,206302,3.877,129.6060667,13.503
28,2012-09-07,True,20995.62842857143,206302,4.124,130.9325484,10.926
28,2011-09-09,True,18451.929577464787,206302,3.913,129.3686129,13.503
29,2012-01-13,False,6638.154776119403,93638,3.523,136.753,8.988
29,2011-01-14,False,6468.261515151516,93638,3.215,132.9510645,10.256
29,2012-01-20,False,6669.601641791045,93638,3.542,136.8564194,8.988
29,2011-01-21,False,6955.22109375,93638,3.232,133.0285161,10.256
29,2012-01-27,False,5999.806666666666,93638,3.568,136.9598387,8.988
29,2011-01-28,False,6314.261076923077,93638,3.243,133.1059677,10.256
29,2012-01-06,False,6908.438970588235,93638,3.439,136.698129,8.988
29,2011-01-07,False,6705.179117647059,93638,3.193,132.8823226,10.256
29,2010-10-01,False,7192.394090909091,93638,2.717,132.7568,10.524
29,2012-10-12,False,7783.893939393939,93638,4.029,138.9117,9.151
29,2011-10-14,False,6996.712500000001,93638,3.583,136.5150968,9.357
29,2010-10-15,False,7318.358939393939,93638,2.878,132.7633548,10.524
29,2012-10-19,False,7952.449846153846,93638,4.0,138.8336129,9.151
29,2011-10-21,False,7538.3316417910455,93638,3.618,136.5017742,9.357
29,2010-10-22,False,7654.866212121212,93638,2.919,132.8170968,10.524
29,2012-10-26,False,8230.318153846154,93638,3.917,138.7281613,9.151
29,2011-10-28,False,7924.917538461538,93638,3.604,136.4884516,9.357
29,2010-10-29,False,7866.546119402985,93638,2.938,132.8708387,10.524
29,2012-10-05,False,8009.735384615385,93638,4.027,138.8256,9.151
29,2011-10-07,False,7573.426470588235,93638,3.633,136.472,9.357
29,2010-10-08,False,7911.329253731344,93638,2.776,132.7516667,10.524
29,2011-11-11,False,7934.337611940298,93638,3.57,136.4618065,9.357
29,2010-11-12,False,7827.622388059701,93638,2.961,132.9783226,10.524
29,2011-11-18,False,7763.096769230769,93638,3.571,136.4666667,9.357
29,2010-11-19,False,7584.694776119402,93638,3.03,132.9172,10.524
29,2011-11-25,True,13629.33119402985,93638,3.536,136.4788,9.357
29,2010-11-26,True,14342.189852941177,93638,3.07,132.8369333,10.524
29,2011-11-04,False,9405.086666666666,93638,3.586,136.475129,9.357
29,2010-11-05,False,7661.8083823529405,93638,2.938,132.9245806,10.524
29,2010-12-10,False,10654.249850746268,93638,3.132,132.6764,10.524
29,2011-12-16,False,10835.377352941177,93638,3.445,136.5335161,9.357
29,2010-12-17,False,12507.91544117647,93638,3.139,132.6804516,10.524
29,2011-12-02,False,8654.83910447761,93638,3.501,136.4909333,9.357
29,2011-12-23,False,15173.692388059702,93638,3.413,136.5883871,9.357
29,2010-12-24,False,16631.27632352941,93638,3.15,132.7477419,10.524
29,2010-12-03,False,9592.216865671642,93638,3.065,132.7566667,10.524
29,2011-12-30,True,8234.970895522389,93638,3.402,136.6432581,9.357
29,2010-12-31,True,7060.485151515151,93638,3.177,132.8150323,10.524
29,2011-12-09,False,9594.553484848486,93638,3.47,136.5030667,9.357
29,2012-02-10,True,8270.303787878789,93638,3.655,137.1666774,8.988
29,2011-02-11,True,8339.208787878788,93638,3.255,133.260871,10.256
29,2010-02-12,True,7905.566417910447,93638,2.771,131.5866129,10.064
29,2012-02-17,False,8229.513382352941,93638,3.703,137.2583103,8.988
29,2011-02-18,False,8220.139545454545,93638,3.263,133.3701429,10.256
29,2010-02-19,False,8095.508507462686,93638,2.747,131.637,10.064
29,2012-02-24,False,7295.263134328358,93638,3.751,137.3411034,8.988
29,2011-02-25,False,7557.18984375,93638,3.281,133.4921429,10.256
29,2010-02-26,False,7514.117076923077,93638,2.753,131.686,10.064
29,2012-02-03,False,7587.066923076923,93638,3.633,137.0632581,8.988
29,2011-02-04,False,7638.286212121212,93638,3.24,133.1834194,10.256
29,2010-02-05,False,8161.1281818181815,93638,2.788,131.5279032,10.064
29,2011-03-11,False,7591.237692307693,93638,3.6,133.7361429,10.256
29,2010-03-12,False,7864.280151515151,93638,2.805,131.784,10.064
29,2012-03-16,False,7413.541212121212,93638,3.867,137.5843871,8.988
29,2011-03-18,False,7479.5974242424245,93638,3.634,133.8492258,10.256
29,2010-03-19,False,7886.533333333333,93638,2.834,131.8242903,10.064
29,2012-03-02,False,7587.904848484848,93638,3.827,137.4238966,8.988
29,2012-03-23,False,7960.1304615384615,93638,3.889,137.6552903,8.988
29,2011-03-25,False,7365.739230769231,93638,3.624,133.9587419,10.256
29,2010-03-26,False,8507.466769230768,93638,2.831,131.863129,10.064
29,2012-03-30,False,7530.839999999999,93638,3.921,137.7261935,8.988
29,2011-03-04,False,8121.691969696971,93638,3.437,133.6141429,10.256
29,2010-03-05,False,8360.74859375,93638,2.766,131.735,10.064
29,2012-03-09,False,7647.732575757575,93638,3.876,137.5066897,8.988
29,2011-04-01,False,7317.157846153847,93638,3.638,134.0682581,9.966
29,2012-04-13,False,7886.270151515152,93638,4.025,137.868,9.14
29,2011-04-15,False,7973.014923076923,93638,3.823,134.2784667,9.966
29,2010-04-16,False,7713.649090909092,93638,2.885,131.9809,10.16
29,2010-04-02,False,9225.065384615385,93638,2.826,131.9019677,10.16
29,2012-04-20,False,7838.814776119402,93638,4.046,137.9230667,9.14
29,2011-04-22,False,8928.07106060606,93638,3.919,134.3571,9.966
29,2010-04-23,False,7656.509999999999,93638,2.895,132.0226667,10.16
29,2012-04-27,False,7769.5346875000005,93638,4.023,137.9781333,9.14
29,2011-04-29,False,7251.156470588236,93638,3.988,134.4357333,9.966
29,2010-04-30,False,7367.845147058824,93638,2.935,132.0644333,10.16
29,2012-04-06,False,9460.09776119403,93638,3.957,137.7970968,9.14
29,2011-04-08,False,7656.126212121212,93638,3.72,134.1777742,9.966
29,2010-04-09,False,8635.412575757575,93638,2.849,131.9408065,10.16
29,2012-05-11,False,7906.087611940298,93638,3.947,138.0882667,9.14
29,2011-05-13,False,8326.530606060607,93638,4.095,134.593,9.966
29,2010-05-14,False,7745.386268656716,93638,2.983,132.152129,10.16
29,2012-05-18,False,8237.970303030304,93638,3.899,138.1065806,9.14
29,2011-05-20,False,7468.674393939394,93638,4.101,134.6803871,9.966
29,2010-05-21,False,7606.391212121212,93638,2.961,132.2230323,10.16
29,2012-05-25,False,8203.965223880597,93638,3.85,138.1101935,9.14
29,2011-05-27,False,8099.053529411765,93638,4.034,134.7677742,9.966
29,2010-05-28,False,9025.4321875,93638,2.906,132.2939355,10.16
29,2012-05-04,False,7890.0599999999995,93638,3.991,138.0332,9.14
29,2011-05-06,False,8096.553484848485,93638,4.078,134.5143667,9.966
29,2010-05-07,False,8360.255147058822,93638,2.981,132.1062,10.16
29,2012-06-01,False,8731.096212121212,93638,3.798,138.1138065,9.14
29,2011-06-10,False,8461.082424242426,93638,3.924,134.9425484,9.966
29,2010-06-11,False,8318.716615384616,93638,2.83,132.4357419,10.16
29,2012-06-15,False,8243.862089552238,93638,3.683,138.1295333,9.14
29,2011-06-17,False,8135.063181818183,93638,3.873,135.0837333,9.966
29,2010-06-18,False,8595.872923076922,93638,2.805,132.4733333,10.16
29,2012-06-22,False,8815.977272727272,93638,3.629,138.1629,9.14
29,2011-06-24,False,8263.15409090909,93638,3.851,135.2652667,9.966
29,2010-06-25,False,9149.19984375,93638,2.81,132.4976,10.16
29,2012-06-29,False,8686.78328125,93638,3.577,138.1962667,9.14
29,2011-06-03,False,9064.417727272728,93638,3.973,134.8551613,9.966
29,2010-06-04,False,8776.382985074628,93638,2.857,132.3648387,10.16
29,2012-06-08,False,8524.51,93638,3.746,138.1174194,9.14
29,2011-07-01,False,8592.645454545454,93638,3.815,135.4468,9.863
29,2012-07-13,False,8169.99619047619,93638,3.561,138.263,9.419
29,2011-07-15,False,7655.2446969696975,93638,3.827,135.7837419,9.863
29,2010-07-16,False,7881.415538461539,93638,2.796,132.5667742,10.409
29,2010-07-02,False,8678.709701492538,93638,2.815,132.5218667,10.409
29,2012-07-20,False,7795.467076923077,93638,3.61,138.2331935,9.419
29,2011-07-22,False,7686.905303030303,93638,3.882,135.8738387,9.863
29,2010-07-23,False,7674.274090909092,93638,2.784,132.5825806,10.409
29,2012-07-27,False,7310.126769230769,93638,3.701,138.2033871,9.419
29,2011-07-29,False,7084.374029850746,93638,3.898,135.9639355,9.863
29,2010-07-30,False,7844.196461538462,93638,2.792,132.5983871,10.409
29,2012-07-06,False,8639.289701492538,93638,3.538,138.2296333,9.419
29,2011-07-08,False,8296.758636363636,93638,3.784,135.6283333,9.863
29,2010-07-09,False,8803.89734375,93638,2.806,132.5461333,10.409
29,2012-08-10,False,7858.006363636363,93638,3.772,138.1437742,9.419
29,2011-08-12,False,7141.083333333333,93638,3.88,136.144129,9.863
29,2010-08-13,False,7619.523076923077,93638,2.81,132.63,10.409
29,2012-08-17,False,6617.1692063492055,93638,3.84,138.1857097,9.419
29,2011-08-19,False,7433.671641791045,93638,3.82,136.183129,9.863
29,2010-08-20,False,8055.154393939395,93638,2.796,132.6616129,10.409
29,2012-08-24,False,9461.94076923077,93638,3.874,138.2814516,9.419
29,2011-08-26,False,8945.514411764705,93638,3.796,136.2136129,9.863
29,2010-08-27,False,8269.183787878788,93638,2.77,132.6932258,10.409
29,2012-08-03,False,7647.79909090909,93638,3.698,138.1735806,9.419
29,2012-08-31,False,8146.938955223881,93638,3.884,138.3771935,9.419
29,2011-08-05,False,7514.721940298507,93638,3.903,136.0540323,9.863
29,2010-08-06,False,7996.737384615384,93638,2.792,132.6141935,10.409
29,2010-09-10,True,7332.692089552239,93638,2.717,132.7564516,10.409
29,2012-09-14,False,7198.8966666666665,93638,3.988,138.5673,9.419
29,2011-09-16,False,7076.557462686566,93638,3.809,136.3145,9.863
